S000029660	S000002888	1.0
S000029660	S000002848	1.0
S000029660	S000002829	1.0
S000029660	S000002723	1.0
S000029660	S000002722	1.0
S000029660	S000002718	1.0
S000029660	S000002699	1.0
S000029660	S000002667	1.0
S000029660	S000002665	1.0
S000029660	S000002580	1.0
S000029660	S000002558	1.0
S000029660	S000002530	1.0
S000029660	S000002450	1.0
S000029660	S000002437	1.0
S000029660	S000002421	1.0
S000029660	S000002413	1.0
S000029660	S000002386	1.0
S000029660	S000002373	1.0
S000029660	S000002359	1.0
S000029660	S000002329	1.0
S000029660	S000002259	1.0
S000029660	S000002238	1.0
S000029660	S000002232	1.0
S000029660	S000001899	1.0
S000029660	S000001742	1.0
S000029660	S000001719	1.0
S000029660	S000001697	1.0
S000029660	S000001574	1.0
S000029660	S000001526	1.0
S000029660	S000001515	1.0
S000029660	S000001498	1.0
S000029660	S000001488	1.0
S000029660	S000001462	1.0
S000029660	S000001452	1.0
S000029660	S000001441	1.0
S000029660	S000001392	1.0
S000029660	S000001381	1.0
S000029660	S000001335	1.0
S000029660	S000001293	1.0
S000029660	S000001221	1.0
S000029660	S000001189	1.0
S000029660	S000001169	1.0
S000029660	S000000976	1.0
S000029660	S000000971	1.0
S000029660	S000000944	1.0
S000029660	S000000865	1.0
S000029660	S000000851	1.0
S000029660	S000000850	1.0
S000029660	S000000847	1.0
S000029660	S000000832	1.0
S000029660	S000000735	1.0
S000029660	S000000703	1.0
S000029660	S000000636	1.0
S000029660	S000000635	1.0
S000029660	S000000607	1.0
S000029660	S000000572	1.0
S000029660	S000000571	1.0
S000029660	S000000501	1.0
S000029660	S000000478	1.0
S000029660	S000000444	1.0
S000029660	S000000441	1.0
S000029660	S000000427	1.0
S000029660	S000000369	1.0
S000029660	S000000287	1.0
S000029660	S000000277	1.0
S000029660	S000000270	1.0
S000029660	S000000238	1.0
S000029660	S000000106	1.0
S000029660	S000000048	1.0
S000029660	S000000025	1.0
S000029659	S000132614	1.0
S000029659	S000029688	1.0
S000029659	S000029010	1.0
S000029659	S000028518	1.0
S000029659	S000006390	1.0
S000029659	S000006362	1.0
S000029659	S000006324	1.0
S000029659	S000006290	1.0
S000029659	S000006249	1.0
S000029659	S000006213	1.0
S000029659	S000006169	1.0
S000029659	S000006151	1.0
S000029659	S000006133	1.0
S000029659	S000006098	1.0
S000029659	S000006010	1.0
S000029659	S000005976	1.0
S000029659	S000005970	1.0
S000029659	S000005907	1.0
S000029659	S000005878	1.0
S000029659	S000005778	1.0
S000029659	S000005769	1.0
S000029659	S000005578	1.0
S000029659	S000005577	1.0
S000029659	S000005468	1.0
S000029659	S000005403	1.0
S000029659	S000005388	1.0
S000029659	S000005294	1.0
S000029659	S000005283	1.0
S000029659	S000005258	1.0
S000029659	S000005154	1.0
S000029659	S000005131	1.0
S000029659	S000005047	1.0
S000029659	S000004927	1.0
S000029659	S000004783	1.0
S000029659	S000004765	1.0
S000029659	S000004745	1.0
S000029659	S000004744	1.0
S000029659	S000004645	1.0
S000029659	S000004642	1.0
S000029659	S000004623	1.0
S000029659	S000004621	1.0
S000029659	S000004595	1.0
S000029659	S000004546	1.0
S000029659	S000004545	1.0
S000029659	S000004459	1.0
S000029659	S000004458	1.0
S000029659	S000004443	1.0
S000029659	S000004268	1.0
S000029659	S000004246	1.0
S000029659	S000004098	1.0
S000029659	S000004004	1.0
S000029659	S000004003	1.0
S000029659	S000003925	1.0
S000029659	S000003854	1.0
S000029659	S000003663	1.0
S000029659	S000003646	1.0
S000029659	S000003642	1.0
S000029659	S000003639	1.0
S000029659	S000003628	1.0
S000029659	S000003625	1.0
S000029659	S000003592	1.0
S000029659	S000003584	1.0
S000029659	S000003528	1.0
S000029659	S000003520	1.0
S000029659	S000003508	1.0
S000029659	S000003303	1.0
S000029659	S000003242	1.0
S000029659	S000003212	1.0
S000029659	S000003134	1.0
S000029659	S000002953	1.0
S000029659	S000002848	1.0
S000029659	S000002829	1.0
S000029659	S000002723	1.0
S000029659	S000002722	1.0
S000029659	S000002718	1.0
S000029659	S000002699	1.0
S000029659	S000002667	1.0
S000029659	S000002665	1.0
S000029659	S000002580	1.0
S000029659	S000002558	1.0
S000029659	S000002530	1.0
S000029659	S000002450	1.0
S000029659	S000002437	1.0
S000029659	S000002413	1.0
S000029659	S000002386	1.0
S000029659	S000002373	1.0
S000029659	S000002359	1.0
S000029659	S000002259	1.0
S000029659	S000002238	1.0
S000029659	S000002232	1.0
S000029659	S000001899	1.0
S000029659	S000001742	1.0
S000029659	S000001719	1.0
S000029659	S000001697	1.0
S000029659	S000001526	1.0
S000029659	S000001498	1.0
S000029659	S000001488	1.0
S000029659	S000001462	1.0
S000029659	S000001452	1.0
S000029659	S000001441	1.0
S000029659	S000001392	1.0
S000029659	S000001335	1.0
S000029659	S000001293	1.0
S000029659	S000001189	1.0
S000029659	S000001169	1.0
S000029659	S000000976	1.0
S000029659	S000000971	1.0
S000029659	S000000944	1.0
S000029659	S000000865	1.0
S000029659	S000000851	1.0
S000029659	S000000850	1.0
S000029659	S000000847	1.0
S000029659	S000000832	1.0
S000029659	S000000735	1.0
S000029659	S000000636	1.0
S000029659	S000000635	1.0
S000029659	S000000607	1.0
S000029659	S000000572	1.0
S000029659	S000000571	1.0
S000029659	S000000501	1.0
S000029659	S000000478	1.0
S000029659	S000000444	1.0
S000029659	S000000441	1.0
S000029659	S000000427	1.0
S000029659	S000000369	1.0
S000029659	S000000287	1.0
S000029659	S000000277	1.0
S000029659	S000000270	1.0
S000029659	S000000238	1.0
S000029659	S000000106	1.0
S000029659	S000000048	1.0
S000029659	S000000025	1.0
S000029657	S000132614	1.0
S000029657	S000029688	1.0
S000029657	S000029659	1.0
S000029657	S000029010	1.0
S000029657	S000028518	1.0
S000029657	S000006390	1.0
S000029657	S000006362	1.0
S000029657	S000006324	1.0
S000029657	S000006290	1.0
S000029657	S000006249	1.0
S000029657	S000006213	1.0
S000029657	S000006169	1.0
S000029657	S000006151	1.0
S000029657	S000006133	1.0
S000029657	S000006098	1.0
S000029657	S000006010	1.0
S000029657	S000005976	1.0
S000029657	S000005970	1.0
S000029657	S000005907	1.0
S000029657	S000005878	1.0
S000029657	S000005778	1.0
S000029657	S000005769	1.0
S000029657	S000005578	1.0
S000029657	S000005577	1.0
S000029657	S000005468	1.0
S000029657	S000005403	1.0
S000029657	S000005388	1.0
S000029657	S000005294	1.0
S000029657	S000005283	1.0
S000029657	S000005258	1.0
S000029657	S000005154	1.0
S000029657	S000005131	1.0
S000029657	S000005047	1.0
S000029657	S000004927	1.0
S000029657	S000004783	1.0
S000029657	S000004765	1.0
S000029657	S000004745	1.0
S000029657	S000004744	1.0
S000029657	S000004645	1.0
S000029657	S000004642	1.0
S000029657	S000004623	1.0
S000029657	S000004621	1.0
S000029657	S000004595	1.0
S000029657	S000004546	1.0
S000029657	S000004545	1.0
S000029657	S000004459	1.0
S000029657	S000004458	1.0
S000029657	S000004443	1.0
S000029657	S000004268	1.0
S000029657	S000004246	1.0
S000029657	S000004098	1.0
S000029657	S000004004	1.0
S000029657	S000004003	1.0
S000029657	S000003925	1.0
S000029657	S000003854	1.0
S000029657	S000003663	1.0
S000029657	S000003646	1.0
S000029657	S000003642	1.0
S000029657	S000003639	1.0
S000029657	S000003628	1.0
S000029657	S000003625	1.0
S000029657	S000003592	1.0
S000029657	S000003584	1.0
S000029657	S000003528	1.0
S000029657	S000003520	1.0
S000029657	S000003508	1.0
S000029657	S000003303	1.0
S000029657	S000003242	1.0
S000029657	S000003212	1.0
S000029657	S000003134	1.0
S000029657	S000002953	1.0
S000029657	S000002848	1.0
S000029657	S000002829	1.0
S000029657	S000002723	1.0
S000029657	S000002722	1.0
S000029657	S000002718	1.0
S000029657	S000002699	1.0
S000029657	S000002667	1.0
S000029657	S000002665	1.0
S000029657	S000002580	1.0
S000029657	S000002558	1.0
S000029657	S000002530	1.0
S000029657	S000002450	1.0
S000029657	S000002437	1.0
S000029657	S000002413	1.0
S000029657	S000002386	1.0
S000029657	S000002373	1.0
S000029657	S000002359	1.0
S000029657	S000002259	1.0
S000029657	S000002238	1.0
S000029657	S000002232	1.0
S000029657	S000001899	1.0
S000029657	S000001742	1.0
S000029657	S000001719	1.0
S000029657	S000001697	1.0
S000029657	S000001526	1.0
S000029657	S000001498	1.0
S000029657	S000001488	1.0
S000029657	S000001462	1.0
S000029657	S000001452	1.0
S000029657	S000001441	1.0
S000029657	S000001392	1.0
S000029657	S000001335	1.0
S000029657	S000001293	1.0
S000029657	S000001189	1.0
S000029657	S000001169	1.0
S000029657	S000000976	1.0
S000029657	S000000971	1.0
S000029657	S000000944	1.0
S000029657	S000000865	1.0
S000029657	S000000851	1.0
S000029657	S000000850	1.0
S000029657	S000000847	1.0
S000029657	S000000832	1.0
S000029657	S000000735	1.0
S000029657	S000000636	1.0
S000029657	S000000635	1.0
S000029657	S000000607	1.0
S000029657	S000000572	1.0
S000029657	S000000571	1.0
S000029657	S000000501	1.0
S000029657	S000000478	1.0
S000029657	S000000444	1.0
S000029657	S000000441	1.0
S000029657	S000000427	1.0
S000029657	S000000369	1.0
S000029657	S000000287	1.0
S000029657	S000000277	1.0
S000029657	S000000270	1.0
S000029657	S000000238	1.0
S000029657	S000000106	1.0
S000029657	S000000048	1.0
S000029657	S000000025	1.0
S000029535	S000029533	1.0
S000029535	S000029532	1.0
S000029534	S000029535	1.0
S000029534	S000029533	1.0
S000029534	S000029532	1.0
S000029532	S000029533	1.0
S000029531	S000080162	1.0
S000029531	S000029535	1.0
S000029531	S000029534	1.0
S000029531	S000029533	1.0
S000029531	S000029532	1.0
S000029531	S000029237	1.0
S000029531	S000003057	1.0
S000029531	S000000094	1.0
S000029237	S000029535	1.0
S000029237	S000029534	1.0
S000029237	S000029533	1.0
S000029237	S000029532	1.0
S000029010	S000132614	1.0
S000029010	S000029688	1.0
S000029010	S000028518	1.0
S000029010	S000006390	1.0
S000029010	S000006362	1.0
S000029010	S000006324	1.0
S000029010	S000006290	1.0
S000029010	S000006213	1.0
S000029010	S000006151	1.0
S000029010	S000006133	1.0
S000029010	S000006098	1.0
S000029010	S000006010	1.0
S000029010	S000005970	1.0
S000029010	S000005907	1.0
S000029010	S000005878	1.0
S000029010	S000005778	1.0
S000029010	S000005769	1.0
S000029010	S000005578	1.0
S000029010	S000005577	1.0
S000029010	S000005468	1.0
S000029010	S000005403	1.0
S000029010	S000005388	1.0
S000029010	S000005283	1.0
S000029010	S000005258	1.0
S000029010	S000005154	1.0
S000029010	S000005131	1.0
S000029010	S000004927	1.0
S000029010	S000004783	1.0
S000029010	S000004765	1.0
S000029010	S000004745	1.0
S000029010	S000004744	1.0
S000029010	S000004645	1.0
S000029010	S000004642	1.0
S000029010	S000004623	1.0
S000029010	S000004621	1.0
S000029010	S000004595	1.0
S000029010	S000004546	1.0
S000029010	S000004545	1.0
S000029010	S000004459	1.0
S000029010	S000004458	1.0
S000029010	S000004443	1.0
S000029010	S000004098	1.0
S000029010	S000004004	1.0
S000029010	S000004003	1.0
S000029010	S000003854	1.0
S000029010	S000003663	1.0
S000029010	S000003646	1.0
S000029010	S000003642	1.0
S000029010	S000003639	1.0
S000029010	S000003628	1.0
S000029010	S000003625	1.0
S000029010	S000003592	1.0
S000029010	S000003584	1.0
S000029010	S000003528	1.0
S000029010	S000003303	1.0
S000029010	S000003242	1.0
S000029010	S000003212	1.0
S000029010	S000003134	1.0
S000029010	S000002953	1.0
S000029010	S000002723	1.0
S000029010	S000002722	1.0
S000029010	S000002718	1.0
S000029010	S000002667	1.0
S000029010	S000002665	1.0
S000029010	S000002580	1.0
S000029010	S000002558	1.0
S000029010	S000002530	1.0
S000029010	S000002450	1.0
S000029010	S000002437	1.0
S000029010	S000002413	1.0
S000029010	S000002386	1.0
S000029010	S000002359	1.0
S000029010	S000002238	1.0
S000029010	S000002232	1.0
S000029010	S000001899	1.0
S000029010	S000001742	1.0
S000029010	S000001697	1.0
S000029010	S000001526	1.0
S000029010	S000001488	1.0
S000029010	S000001462	1.0
S000029010	S000001452	1.0
S000029010	S000001441	1.0
S000029010	S000001392	1.0
S000029010	S000001335	1.0
S000029010	S000001293	1.0
S000029010	S000001189	1.0
S000029010	S000001169	1.0
S000029010	S000000944	1.0
S000029010	S000000865	1.0
S000029010	S000000851	1.0
S000029010	S000000850	1.0
S000029010	S000000847	1.0
S000029010	S000000832	1.0
S000029010	S000000735	1.0
S000029010	S000000636	1.0
S000029010	S000000635	1.0
S000029010	S000000607	1.0
S000029010	S000000572	1.0
S000029010	S000000571	1.0
S000029010	S000000478	1.0
S000029010	S000000444	1.0
S000029010	S000000441	1.0
S000029010	S000000427	1.0
S000029010	S000000369	1.0
S000029010	S000000287	1.0
S000029010	S000000277	1.0
S000029010	S000000270	1.0
S000029010	S000000238	1.0
S000029010	S000000106	1.0
S000029010	S000000048	1.0
S000029010	S000000025	1.0
S000028811	S000029677	1.0
S000028811	S000002197	1.0
S000028746	S000007329	1.0
S000028746	S000007328	1.0
S000028746	S000007327	1.0
S000028746	S000007326	1.0
S000028746	S000007325	1.0
S000028746	S000007324	1.0
S000028746	S000007323	1.0
S000028746	S000007322	1.0
S000028746	S000007321	1.0
S000028746	S000007320	1.0
S000028746	S000007282	1.0
S000028746	S000007266	1.0
S000028746	S000007261	1.0
S000028746	S000006338	1.0
S000028746	S000006320	1.0
S000028746	S000006258	1.0
S000028746	S000006117	1.0
S000028746	S000006028	1.0
S000028746	S000005954	1.0
S000028746	S000005832	1.0
S000028746	S000005634	1.0
S000028746	S000005548	1.0
S000028746	S000005402	1.0
S000028746	S000005385	1.0
S000028746	S000005323	1.0
S000028746	S000005193	1.0
S000028746	S000005157	1.0
S000028746	S000005155	1.0
S000028746	S000004446	1.0
S000028746	S000004338	1.0
S000028746	S000004271	1.0
S000028746	S000004155	1.0
S000028746	S000004049	1.0
S000028746	S000003872	1.0
S000028746	S000003861	1.0
S000028746	S000003763	1.0
S000028746	S000003667	1.0
S000028746	S000003638	1.0
S000028746	S000003519	1.0
S000028746	S000003518	1.0
S000028746	S000003476	1.0
S000028746	S000003382	1.0
S000028746	S000003342	1.0
S000028746	S000003253	1.0
S000028746	S000003104	1.0
S000028746	S000002946	1.0
S000028746	S000002642	1.0
S000028746	S000002477	1.0
S000028746	S000002472	1.0
S000028746	S000002468	1.0
S000028746	S000002340	1.0
S000028746	S000002330	1.0
S000028746	S000002316	1.0
S000028746	S000001691	1.0
S000028746	S000001463	1.0
S000028746	S000001339	1.0
S000028746	S000001317	1.0
S000028746	S000001242	1.0
S000028746	S000001241	1.0
S000028746	S000001109	1.0
S000028746	S000001101	1.0
S000028746	S000001030	1.0
S000028746	S000001013	1.0
S000028746	S000001010	1.0
S000028746	S000001006	1.0
S000028746	S000000888	1.0
S000028746	S000000882	1.0
S000028746	S000000863	1.0
S000028746	S000000860	1.0
S000028746	S000000793	1.0
S000028746	S000000679	1.0
S000028746	S000000538	1.0
S000028746	S000000510	1.0
S000028746	S000000473	1.0
S000028746	S000000407	1.0
S000028746	S000000380	1.0
S000028746	S000000367	1.0
S000028746	S000000288	1.0
S000028746	S000000251	1.0
S000028746	S000000160	1.0
S000028518	S000006362	1.0
S000028518	S000006324	1.0
S000028518	S000006290	1.0
S000028518	S000006213	1.0
S000028518	S000006151	1.0
S000028518	S000006098	1.0
S000028518	S000006010	1.0
S000028518	S000005970	1.0
S000028518	S000005907	1.0
S000028518	S000005778	1.0
S000028518	S000005468	1.0
S000028518	S000005403	1.0
S000028518	S000005388	1.0
S000028518	S000005283	1.0
S000028518	S000004783	1.0
S000028518	S000004765	1.0
S000028518	S000004745	1.0
S000028518	S000004744	1.0
S000028518	S000004595	1.0
S000028518	S000004546	1.0
S000028518	S000004443	1.0
S000028518	S000004004	1.0
S000028518	S000004003	1.0
S000028518	S000003854	1.0
S000028518	S000003646	1.0
S000028518	S000003642	1.0
S000028518	S000003639	1.0
S000028518	S000003592	1.0
S000028518	S000003303	1.0
S000028518	S000003212	1.0
S000028518	S000002723	1.0
S000028518	S000002722	1.0
S000028518	S000002718	1.0
S000028518	S000002667	1.0
S000028518	S000002665	1.0
S000028518	S000002580	1.0
S000028518	S000002437	1.0
S000028518	S000002413	1.0
S000028518	S000002386	1.0
S000028518	S000002359	1.0
S000028518	S000002238	1.0
S000028518	S000002232	1.0
S000028518	S000001899	1.0
S000028518	S000001742	1.0
S000028518	S000001697	1.0
S000028518	S000001526	1.0
S000028518	S000001488	1.0
S000028518	S000001462	1.0
S000028518	S000001392	1.0
S000028518	S000000944	1.0
S000028518	S000000865	1.0
S000028518	S000000847	1.0
S000028518	S000000832	1.0
S000028518	S000000735	1.0
S000028518	S000000636	1.0
S000028518	S000000635	1.0
S000028518	S000000572	1.0
S000028518	S000000571	1.0
S000028518	S000000478	1.0
S000028518	S000000287	1.0
S000028518	S000000277	1.0
S000028518	S000000270	1.0
S000028518	S000000238	1.0
S000028518	S000000048	1.0
S000028422	S000028746	1.0
S000028422	S000007605	1.0
S000028422	S000007338	1.0
S000028422	S000007337	1.0
S000028422	S000007336	1.0
S000028422	S000007335	1.0
S000028422	S000007334	1.0
S000028422	S000007333	1.0
S000028422	S000007332	1.0
S000028422	S000007331	1.0
S000028422	S000007330	1.0
S000028422	S000007329	1.0
S000028422	S000007328	1.0
S000028422	S000007327	1.0
S000028422	S000007326	1.0
S000028422	S000007325	1.0
S000028422	S000007324	1.0
S000028422	S000007323	1.0
S000028422	S000007322	1.0
S000028422	S000007321	1.0
S000028422	S000007320	1.0
S000028422	S000007282	1.0
S000028422	S000007266	1.0
S000028422	S000007261	1.0
S000028422	S000007232	1.0
S000028422	S000006338	1.0
S000028422	S000006320	1.0
S000028422	S000006258	1.0
S000028422	S000006205	1.0
S000028422	S000006204	1.0
S000028422	S000006143	1.0
S000028422	S000006117	1.0
S000028422	S000006080	1.0
S000028422	S000006030	1.0
S000028422	S000006028	1.0
S000028422	S000005954	1.0
S000028422	S000005832	1.0
S000028422	S000005812	1.0
S000028422	S000005747	1.0
S000028422	S000005727	1.0
S000028422	S000005722	1.0
S000028422	S000005634	1.0
S000028422	S000005548	1.0
S000028422	S000005402	1.0
S000028422	S000005385	1.0
S000028422	S000005323	1.0
S000028422	S000005259	1.0
S000028422	S000005193	1.0
S000028422	S000005157	1.0
S000028422	S000005155	1.0
S000028422	S000005139	1.0
S000028422	S000005112	1.0
S000028422	S000005007	1.0
S000028422	S000004895	1.0
S000028422	S000004668	1.0
S000028422	S000004602	1.0
S000028422	S000004446	1.0
S000028422	S000004338	1.0
S000028422	S000004271	1.0
S000028422	S000004155	1.0
S000028422	S000004049	1.0
S000028422	S000003983	1.0
S000028422	S000003872	1.0
S000028422	S000003861	1.0
S000028422	S000003763	1.0
S000028422	S000003683	1.0
S000028422	S000003667	1.0
S000028422	S000003638	1.0
S000028422	S000003582	1.0
S000028422	S000003519	1.0
S000028422	S000003518	1.0
S000028422	S000003476	1.0
S000028422	S000003382	1.0
S000028422	S000003342	1.0
S000028422	S000003253	1.0
S000028422	S000003247	1.0
S000028422	S000003104	1.0
S000028422	S000002946	1.0
S000028422	S000002740	1.0
S000028422	S000002642	1.0
S000028422	S000002477	1.0
S000028422	S000002472	1.0
S000028422	S000002468	1.0
S000028422	S000002340	1.0
S000028422	S000002330	1.0
S000028422	S000002316	1.0
S000028422	S000001691	1.0
S000028422	S000001645	1.0
S000028422	S000001463	1.0
S000028422	S000001356	1.0
S000028422	S000001339	1.0
S000028422	S000001317	1.0
S000028422	S000001242	1.0
S000028422	S000001241	1.0
S000028422	S000001232	1.0
S000028422	S000001109	1.0
S000028422	S000001101	1.0
S000028422	S000001030	1.0
S000028422	S000001013	1.0
S000028422	S000001010	1.0
S000028422	S000001006	1.0
S000028422	S000000985	1.0
S000028422	S000000888	1.0
S000028422	S000000882	1.0
S000028422	S000000879	1.0
S000028422	S000000878	1.0
S000028422	S000000863	1.0
S000028422	S000000860	1.0
S000028422	S000000793	1.0
S000028422	S000000679	1.0
S000028422	S000000538	1.0
S000028422	S000000510	1.0
S000028422	S000000473	1.0
S000028422	S000000467	1.0
S000028422	S000000407	1.0
S000028422	S000000380	1.0
S000028422	S000000367	1.0
S000028422	S000000288	1.0
S000028422	S000000251	1.0
S000028422	S000000160	1.0
S000028422	S000000109	1.0
